public_entity_id;official_name;official_name_norm;source_system;source_code;is_public_entity;is_public_service_strict;public_entity_type;chilecompra_reference_match;datos_gob_reference_match;dipres_reference_match;rut;entity_id;sii_legal_name;sii_match_method;sii_match_confidence;source_url;source_api_url;strict_reference_url
PUB-CL-674ACEB23E58F78074BE;I MUNICIPALIDAD DE OLMUE;MUNICIPALIDAD DE OLMUE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:114724;true;false;MUNICIPALITY;true;false;false;69061200-3;ENT-RUT-69061200-3;I MUNICIPALIDAD DE OLMUE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-CA72B0DFE516E1EDBBD4;I MUNICIPALIDAD DE OSORNO;MUNICIPALIDAD DE OSORNO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:84959 | DATOS_GOB:municipalidad_de_osorno;true;false;MUNICIPALITY;true;true;false;69210100-6;ENT-RUT-69210100-6;I MUNICIPALIDAD DE OSORNO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-B4E7BE5ADCF120BD91FE;I MUNICIPALIDAD DE PADRE HURTADO;MUNICIPALIDAD DE PADRE HURTADO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:117406;true;false;MUNICIPALITY;true;false;false;69261400-3;ENT-RUT-69261400-3;I MUNICIPALIDAD DE PADRE HURTADO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-3007E5469A217CC77931;I MUNICIPALIDAD DE PADRE LAS CASAS;MUNICIPALIDAD DE PADRE LAS CASAS;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:90886;true;false;MUNICIPALITY;true;false;false;61955000-5;ENT-RUT-61955000-5;I MUNICIPALIDAD DE PADRE LAS CASAS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FB4F8B8D3873D9DACF60;I MUNICIPALIDAD DE PAILLACO;MUNICIPALIDAD DE PAILLACO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:116744 | DATOS_GOB:municipalidad_de_paillaco;true;false;MUNICIPALITY;true;true;false;69200900-2;ENT-RUT-69200900-2;I MUNICIPALIDAD DE PAILLACO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-82431E99C6AE0ED18770;I MUNICIPALIDAD DE PAINE;MUNICIPALIDAD DE PAINE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:100728;true;false;MUNICIPALITY;true;false;false;69072600-9;ENT-RUT-69072600-9;I MUNICIPALIDAD DE PAINE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D352481C2DF588CE5550;I MUNICIPALIDAD DE PALENA;MUNICIPALIDAD DE PALENA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:110393;true;false;MUNICIPALITY;true;false;false;69231300-3;ENT-RUT-69231300-3;I MUNICIPALIDAD DE PALENA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D1A0CB349B222B13E435;I MUNICIPALIDAD DE PALMILLA;MUNICIPALIDAD DE PALMILLA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:123526;true;false;MUNICIPALITY;true;false;false;69091000-4;ENT-RUT-69091000-4;I MUNICIPALIDAD DE PALMILLA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C4A9DF15E051E2628457;I MUNICIPALIDAD DE PANGUIPULLI;MUNICIPALIDAD DE PANGUIPULLI;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:115284 | DATOS_GOB:municipalidad_de_panguipulli;true;false;MUNICIPALITY;true;true;false;69201200-3;ENT-RUT-69201200-3;I MUNICIPALIDAD DE PANGUIPULLI;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-6E5789C42D70BEC709C5;I MUNICIPALIDAD DE PANQUEHUE;MUNICIPALIDAD DE PANQUEHUE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:113618;true;false;MUNICIPALITY;true;false;false;69050800-1;ENT-RUT-69050800-1;I MUNICIPALIDAD DE PANQUEHUE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C746C284424D30A5CBFB;I MUNICIPALIDAD DE PAPUDO;MUNICIPALIDAD DE PAPUDO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:115302;true;false;MUNICIPALITY;true;false;false;69050300-K;ENT-RUT-69050300-K;I MUNICIPALIDAD DE PAPUDO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-EF2D8C985F5C8D8B0912;I MUNICIPALIDAD DE PAREDONES;MUNICIPALIDAD DE PAREDONES;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:118971;true;false;MUNICIPALITY;true;false;false;69090900-6;ENT-RUT-69090900-6;I MUNICIPALIDAD DE PAREDONES;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-4431DBC13ECCF7CD8EF3;I MUNICIPALIDAD DE PARRAL;MUNICIPALIDAD DE PARRAL;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:94459;true;false;MUNICIPALITY;true;false;false;69130700-K;ENT-RUT-69130700-K;I MUNICIPALIDAD DE PARRAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-CE97A81D394A644D7F65;I MUNICIPALIDAD DE PELARCO;MUNICIPALIDAD DE PELARCO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:116729;true;false;MUNICIPALITY;true;false;false;69110600-4;ENT-RUT-69110600-4;I MUNICIPALIDAD DE PELARCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-54ED620E6F6ECF31578C;I MUNICIPALIDAD DE PELLUHUE;MUNICIPALIDAD DE PELLUHUE;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:113978 | DATOS_GOB:municipalidad_de_pelluhue;true;false;MUNICIPALITY;true;true;false;69252700-3;ENT-RUT-69252700-3;I MUNICIPALIDAD DE PELLUHUE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-4A0BF3954C628FEFBF06;I MUNICIPALIDAD DE PEMUCO;MUNICIPALIDAD DE PEMUCO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:117587;true;false;MUNICIPALITY;true;false;false;69141600-3;ENT-RUT-69141600-3;I MUNICIPALIDAD DE PEMUCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-318286EB76E8D81368C9;I MUNICIPALIDAD DE PENALOLEN;MUNICIPALIDAD DE PENALOLEN;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:87172 | DATOS_GOB:municipalidad-de-penalolen;true;false;MUNICIPALITY;true;true;false;69254000-K;ENT-RUT-69254000-K;I MUNICIPALIDAD DE PENALOLEN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-55FAC8032AA476AE8F05;I MUNICIPALIDAD DE PENCAHUE;MUNICIPALIDAD DE PENCAHUE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:115166;true;false;MUNICIPALITY;true;false;false;69110800-7;ENT-RUT-69110800-7;I MUNICIPALIDAD DE PENCAHUE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D1D2B5C65CE054A402E5;I MUNICIPALIDAD DE PENCO;MUNICIPALIDAD DE PENCO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:142575 | DATOS_GOB:municipalidad_de_penco;true;false;MUNICIPALITY;true;true;false;69150500-6;ENT-RUT-69150500-6;I MUNICIPALIDAD DE PENCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-B1CFF17CDCBEE9113E1A;I MUNICIPALIDAD DE PERALILLO;MUNICIPALIDAD DE PERALILLO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:118619 | DATOS_GOB:municipalidad_de_peralillo;true;false;MUNICIPALITY;true;true;false;69091500-6;ENT-RUT-69091500-6;I MUNICIPALIDAD DE PERALILLO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-286E8CFC644EF248B38D;I MUNICIPALIDAD DE PERQUENCO;MUNICIPALIDAD DE PERQUENCO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:133899 | DATOS_GOB:municipalidad-de-perquenco;true;false;MUNICIPALITY;true;true;false;69190300-1;ENT-RUT-69190300-1;I MUNICIPALIDAD DE PERQUENCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-81F42ABA1802A4E2A5EF;I MUNICIPALIDAD DE PETORCA;MUNICIPALIDAD DE PETORCA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:116223;true;false;MUNICIPALITY;true;false;false;69050500-2;ENT-RUT-69050500-2;I MUNICIPALIDAD DE PETORCA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C88E369C78B1D3B804D2;I MUNICIPALIDAD DE PEUMO;MUNICIPALIDAD DE PEUMO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:118861;true;false;MUNICIPALITY;true;false;false;69080900-1;ENT-RUT-69080900-1;I MUNICIPALIDAD DE PEUMO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-BA63D4F6AB19E10FBD40;I MUNICIPALIDAD DE PICA;MUNICIPALIDAD DE PICA;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:118077 | DATOS_GOB:municipalidad_de_pica;true;false;MUNICIPALITY;true;true;false;69010400-8;ENT-RUT-69010400-8;I MUNICIPALIDAD DE PICA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-29E075F661A40BEABFDB;I MUNICIPALIDAD DE PICHIDEGUA;MUNICIPALIDAD DE PICHIDEGUA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:118621;true;false;MUNICIPALITY;true;false;false;69081100-6;ENT-RUT-69081100-6;I MUNICIPALIDAD DE PICHIDEGUA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F3518F9C5D724A8B49DD;I MUNICIPALIDAD DE PINTO;MUNICIPALIDAD DE PINTO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:118071 | DATOS_GOB:munipinto;true;false;MUNICIPALITY;true;true;false;69141000-5;ENT-RUT-69141000-5;I MUNICIPALIDAD DE PINTO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-B6753F66F324AF5BB505;I MUNICIPALIDAD DE PIRQUE;MUNICIPALIDAD DE PIRQUE;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:100072 | DATOS_GOB:municipalidad_de_pirque;true;false;MUNICIPALITY;true;true;false;69072200-3;ENT-RUT-69072200-3;I MUNICIPALIDAD DE PIRQUE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-A6083EA68A4CAAA985F1;I MUNICIPALIDAD DE PITRUFQUEN;MUNICIPALIDAD DE PITRUFQUEN;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:116411;true;false;MUNICIPALITY;true;false;false;69191300-7;ENT-RUT-69191300-7;I MUNICIPALIDAD DE PITRUFQUEN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-DFEEDF8A61A9ACE163E4;I MUNICIPALIDAD DE PLACILLA;MUNICIPALIDAD DE PLACILLA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:118087;true;false;MUNICIPALITY;true;false;false;69090200-1;ENT-RUT-69090200-1;I MUNICIPALIDAD DE PLACILLA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F9D41DFA2AAB95382BEF;I MUNICIPALIDAD DE PORTEZUELO;MUNICIPALIDAD DE PORTEZUELO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:115299;true;false;MUNICIPALITY;true;false;false;69140200-2;ENT-RUT-69140200-2;I MUNICIPALIDAD DE PORTEZUELO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C157E88C497319CAA79C;I MUNICIPALIDAD DE PRIMAVERA;MUNICIPALIDAD DE PRIMAVERA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:117585;true;false;MUNICIPALITY;true;false;false;69251300-2;ENT-RUT-69251300-2;I MUNICIPALIDAD DE PRIMAVERA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F0D337A394D42202C750;I MUNICIPALIDAD DE PROVIDENCIA;MUNICIPALIDAD DE PROVIDENCIA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:88102;true;false;MUNICIPALITY;true;false;false;69070300-9;ENT-RUT-69070300-9;I MUNICIPALIDAD DE PROVIDENCIA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-30B4280B736534C4F112;I MUNICIPALIDAD DE PUCHUNCAVI;MUNICIPALIDAD DE PUCHUNCAVI;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:119270;true;false;MUNICIPALITY;true;false;false;69060800-6;ENT-RUT-69060800-6;I MUNICIPALIDAD DE PUCHUNCAVI;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9574BCE7E90AD4C5B2B9;I MUNICIPALIDAD DE PUCON;MUNICIPALIDAD DE PUCON;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:86943;true;false;MUNICIPALITY;true;false;false;69191600-6;ENT-RUT-69191600-6;I MUNICIPALIDAD DE PUCON;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D4B07D1652F763FD7018;I MUNICIPALIDAD DE PUENTE ALTO;MUNICIPALIDAD DE PUENTE ALTO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:87388 | DATOS_GOB:municipalidad_de_puente_alto;true;false;MUNICIPALITY;true;true;false;69072100-7;ENT-RUT-69072100-7;I MUNICIPALIDAD DE PUENTE ALTO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-A0CBF74039E99F88E591;I MUNICIPALIDAD DE PUERTO MONTT;MUNICIPALIDAD DE PUERTO MONTT;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:86507 | DATOS_GOB:municipalidad_de_puerto_montt;true;false;MUNICIPALITY;true;true;false;69220100-0;ENT-RUT-69220100-0;I MUNICIPALIDAD DE PUERTO MONTT;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-0B0566E12C2BB2E8C3DB;I MUNICIPALIDAD DE PUERTO VARAS;MUNICIPALIDAD DE PUERTO VARAS;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:102868;true;false;MUNICIPALITY;true;false;false;69220200-7;ENT-RUT-69220200-7;I MUNICIPALIDAD DE PUERTO VARAS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-41248C8FCC8A6C895520;I MUNICIPALIDAD DE PUMANQUE;MUNICIPALIDAD DE PUMANQUE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:116402;true;false;MUNICIPALITY;true;false;false;69090800-K;ENT-RUT-69090800-K;I MUNICIPALIDAD DE PUMANQUE;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-6352AE4D93C75E95ED3B;I MUNICIPALIDAD DE PUNITAQUI;MUNICIPALIDAD DE PUNITAQUI;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:117588;true;false;MUNICIPALITY;true;false;false;69040900-3;ENT-RUT-69040900-3;I MUNICIPALIDAD DE PUNITAQUI;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C98B0B6FE1521C63C183;I MUNICIPALIDAD DE PUNTA ARENAS;MUNICIPALIDAD DE PUNTA ARENAS;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:86580 | DATOS_GOB:municipalidad_de_punta_arenas;true;false;MUNICIPALITY;true;true;false;69250200-0;ENT-RUT-69250200-0;I MUNICIPALIDAD DE PUNTA ARENAS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-A53964170C054FD0C7DC;I MUNICIPALIDAD DE PUQUELDON;MUNICIPALIDAD DE PUQUELDON;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:116403;true;false;MUNICIPALITY;true;false;false;69230800-K;ENT-RUT-69230800-K;I MUNICIPALIDAD DE PUQUELDON;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
